distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos
195.5,5815.26,15340.23,89.13,1,2,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
34.27,1035.2,2617.39,73.38,0,2,False,True,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16
379.02,18379.1,46287.32,85.81,1,1,False,False,False,True,False,False,True,False,0.49999999999999994,-0.8660254037844387
479.8144999999997,20529.1976,56741.81229999998,72.14,0,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0
44.03,1352.9,3400.86,80.82,0,1,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
90.3,1891.16,5468.73,81.8,1,0,True,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
102.58,4047.78,10829.65,73.48,0,2,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0
116.16,3374.08,8834.51,81.96,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
23.49,655.28,1678.26,83.47,0,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
146.63,4626.98,12024.59,70.06,1,2,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
110.94,1144.24,2961.8,75.44,0,1,False,False,True,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
176.37,1878.65,4900.56,89.74,0,0,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
479.8144999999997,15911.57,42203.88,84.52,1,1,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0
178.59,3882.91,10775.76,72.1,1,2,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
116.35,2873.5,8355.64,76.55,1,0,True,False,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16
26.56,838.39,2267.25,90.52,0,0,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
129.98,1917.92,5371.97,82.94,0,2,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001
106.87,3716.05,11138.72,93.4,1,0,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
158.15,3700.15,10297.38,90.28,0,0,True,False,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
173.47,3601.39,9937.12,76.9,0,1,True,False,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
95.13,3105.75,9081.23,85.76,0,2,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
105.25,2972.94,7561.33,82.3,0,2,True,False,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
145.07,1926.59,5701.91,87.04,0,0,False,False,True,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
300.22,13775.8,35682.56,83.63,0,2,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210297e-16
129.13,4322.62,11474.45,72.01,0,1,False,True,False,False,False,False,False,True,1.0,6.123233995736766e-17
149.17,3769.23,11057.31,82.13,0,2,True,False,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
437.8,13673.2,40889.77,77.9,0,2,False,False,False,True,False,True,False,False,0.49999999999999994,-0.8660254037844387
95.68,1320.09,3867.28,88.6,0,2,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
61.79,1321.95,3543.18,74.4,0,0,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
