distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos,fuel_rate,co2_intensity,distance_squared,efficiency_reciprocal,distance_x_weather,distance_x_efficiency,weather_x_fuel_type,efficiency_deviation
148.29,4810.73,12863.0,92.03,1,2,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,32.441364893114844,2.6738145769976702,21989.924099999997,1.0866021949364337,296.58,136.471287,2,8.3756401384083
337.15,14409.96,41238.1,93.83,0,1,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17,42.74050126056651,2.8617775483068657,113670.12249999998,1.0657572205051689,337.15,316.347845,0,11.47238095238096
69.27,1180.37,3338.66,73.11,0,2,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,17.04013281362783,2.828485983208655,4798.332899999999,1.3678019422787582,138.54,50.643297,0,-9.44774468085106
118.09,2114.48,5582.31,81.76,0,1,False,False,True,False,True,False,False,False,-2.4492935982947064e-16,1.0,17.905665170632567,2.6400391585638077,13945.2481,1.223091976516634,118.09,96.55038400000001,0,-0.7977446808510535
158.06,3836.06,9897.85,83.93,1,2,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,24.269644438820702,2.5802125097104844,24982.9636,1.191469081377338,316.12,132.659758,2,1.8927962085308252
37.23,1072.47,2997.1,82.04,0,1,False,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0,28.806607574536667,2.7945770044849736,1386.0728999999997,1.2189176011701608,37.23,30.543491999999997,0,-1.6143598615916943
95.04,1161.77,3414.77,86.13,0,0,False,False,True,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,12.224010942760941,2.9392823020047,9032.601600000002,1.1610356437942646,0.0,81.857952,0,3.572255319148937
183.15,7411.36,21680.99,89.37,0,1,False,False,False,True,True,False,False,False,-2.4492935982947064e-16,1.0,40.46606606606606,2.9253726711426786,33543.9225,1.1189437171310281,183.15,163.68115500000002,0,7.0123809523809655
163.95,2361.21,5953.0,84.6,0,2,False,False,True,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,14.402012808783168,2.521164995913112,26879.602499999997,1.1820330969267139,327.9,138.7017,0,2.0422553191489357
32.84,858.54,2240.29,70.84,1,0,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,26.143118148599264,2.609418314813521,1078.4656000000002,1.411631846414455,0.0,23.263856000000004,0,-12.814359861591697
166.63,3748.78,9918.27,83.51,1,0,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,22.49762947848527,2.6457327450530572,27765.5569,1.1974613818704345,0.0,139.152713,0,1.4727962085308235
91.89,2603.57,7542.46,85.75,1,1,False,True,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,28.33355098487322,2.896968393398295,8443.7721,1.1661807580174925,91.89,78.795675,1,2.0956401384082994
116.44,3661.75,9423.97,73.41,0,0,False,True,False,False,True,False,False,False,-1.0,-1.8369701987210294e-16,31.447526623153557,2.5736246330306547,13558.273599999999,1.3622122326658495,0.0,85.47860399999999,0,-10.244359861591704
167.28,4474.19,13342.81,88.66,0,1,True,False,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,26.746712099473932,2.982173309582293,27982.5984,1.1279043537108053,167.28,148.31044799999998,0,6.622796208530815
32.2,410.5849,1184.7298,79.34,0,2,False,False,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001,12.751083850931677,2.885468510897503,1036.8400000000001,1.2603982858583311,64.4,25.547480000000004,0,-3.2177446808510553
81.43,3422.84,10229.14,84.82,0,0,False,False,False,True,False,True,False,False,-0.8660254037844386,0.5000000000000001,42.03413975193418,2.988494934031389,6630.844900000001,1.1789672247111531,0.0,69.068926,0,2.462380952380954
170.92,2272.34,6300.04,88.94,0,0,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,13.294757781418209,2.772490032301504,29213.646399999994,1.124353496739375,0.0,152.016248,0,6.382255319148939
206.81,9953.86,28157.6,90.18,1,0,False,False,False,True,False,True,False,False,1.0,6.123233995736766e-17,48.13045790822494,2.8288121392103163,42770.3761,1.1088933244621866,0.0,186.501258,0,7.822380952380968
149.51,4713.61,13401.45,87.28,1,0,False,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,31.527055046485184,2.8431393348198095,22353.2401,1.1457378551787352,0.0,130.492328,0,3.6256401384083006
177.26,4994.45,14632.07,83.91,0,0,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,28.17584339388469,2.9296659291813913,31421.107599999996,1.1917530687641522,0.0,148.73886599999997,0,1.872796208530815
128.17,3322.06,9267.98,88.53,1,0,False,True,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,25.919169852539596,2.7898292023623896,16427.548899999998,1.1295606009262398,0.0,113.46890099999999,0,4.875640138408301
99.0,3035.46,8017.01,80.59,0,2,False,True,False,False,False,True,False,False,-2.4492935982947064e-16,1.0,30.66121212121212,2.6411186442911454,9801.0,1.2408487405385282,198.0,79.78410000000001,0,-3.064359861591697
191.89,5177.11,13613.37,79.38,1,1,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,26.979571629579446,2.6295307613707264,36821.772099999995,1.2597631645250693,191.89,152.32228199999997,1,-2.657203791469186
76.14,2370.51,7091.6,83.0,1,0,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,31.133569739952723,2.9915925265027354,5797.2996,1.2048192771084338,0.0,63.1962,0,-0.6543598615917006
95.42,1941.68,5247.58,73.12,0,1,True,False,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,20.348773841961854,2.702597750401714,9104.9764,1.3676148796498904,95.42,69.77110400000001,0,-8.917203791469177
86.94,2602.59,6916.44,79.64,1,0,False,True,False,False,False,True,False,False,-2.4492935982947064e-16,1.0,29.935472739820568,2.657521930077346,7558.5635999999995,1.2556504269211453,0.0,69.23901599999999,0,-4.0143598615917
148.29,4784.83,14176.15,92.02,0,0,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,32.26670712792501,2.962728038404708,21989.924099999997,1.0867202782003913,0.0,136.45645799999997,0,8.365640138408295
90.48,2428.39,6161.7,81.8,1,1,False,True,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,26.838969938107866,2.537360143963696,8186.630400000001,1.2224938875305624,90.48,74.01264,1,-1.8543598615917034
460.79,20146.18,50502.14,86.9,0,0,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210294e-16,43.720957486056555,2.5067849090993923,212327.42410000003,1.150747986191024,0.0,400.42651000000006,0,4.542380952380967
166.5,4298.0,12297.71,92.87,0,1,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384,25.813813813813812,2.8612633783154955,27722.25,1.076773985140519,166.5,154.62855000000002,0,10.832796208530823
76.49,3651.8,9909.18,91.0,1,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001,47.74218852137535,2.7135056684374828,5850.7201,1.0989010989010988,0.0,69.60589999999999,0,8.642380952380961
122.84,1575.3,4377.6,73.6,0,0,False,False,True,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,12.823998697492673,2.778899257284327,15089.6656,1.358695652173913,0.0,90.41024,0,-8.957744680851064
72.72,2098.9,5944.84,87.7,1,1,False,True,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,28.862761276127614,2.8323598075182237,5288.1984,1.1402508551881414,72.72,63.775439999999996,1,4.045640138408302
132.72,3576.81,9563.69,93.01,1,1,True,False,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,26.9500452079566,2.673804311663186,17614.5984,1.0751532093323297,132.72,123.44287200000001,1,10.972796208530823
340.52,11534.55,30019.85,76.01,1,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001,33.873340772935514,2.6026026156200284,115953.87039999999,1.3156163662675964,0.0,258.829252,0,-6.347619047619034
139.19,6112.16,16349.62,89.53,1,0,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384,43.912350025145486,2.674933247820738,19373.8561,1.1169440411035407,0.0,124.616807,0,7.172380952380962
125.45,2272.09,6553.13,91.54,0,2,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,18.111518533280194,2.8841859257335756,15737.702500000001,1.0924186148131962,250.9,114.83693000000001,0,8.982255319148948
59.81,1558.4,3913.09,74.43,0,2,False,True,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,26.055843504430698,2.5109663757700207,3577.2361,1.3435442697836892,119.62,44.516583000000004,0,-9.224359861591694
161.25,2223.46,5679.22,79.91,0,2,False,False,True,False,True,False,False,False,-2.4492935982947064e-16,1.0,13.788899224806201,2.5542262959531543,26001.5625,1.2514078338130399,322.5,128.854875,0,-2.647744680851062
33.63,1146.14,2913.96,83.25,0,2,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,34.08088016651799,2.542411921754759,1130.9769000000001,1.2012012012012012,67.26,27.996975000000003,0,-0.40435986159170056
82.52,2715.02,7103.44,74.18,1,1,False,False,False,True,False,True,False,False,0.8660254037844387,-0.4999999999999998,32.90135724672807,2.616349050835721,6809.550399999999,1.3480722566729577,82.52,61.213336,1,-8.177619047619032
98.99,2335.15,6320.38,82.2,0,2,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210294e-16,23.589756541064755,2.7066269832773053,9799.0201,1.21654501216545,197.98,81.36978,0,0.16279620853082122
70.82,1307.9,3875.36,85.71,0,1,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,18.467946907653207,2.9630399877666487,5015.472399999999,1.1667250029168126,70.82,60.69982199999999,0,3.152255319148935
476.75,17439.52,50669.16,90.34,1,2,False,False,False,True,False,False,False,True,0.4999999999999999,-0.8660254037844387,36.58001048767698,2.905421708854372,227290.5625,1.1069293779056897,953.5,430.69595,2,7.982380952380964
137.36,4084.15,12004.96,75.74,0,1,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,29.73318287711124,2.939402323616909,18867.769600000003,1.3203063110641668,137.36,104.03646400000001,0,-6.297203791469187
119.8,3819.56,10191.39,87.11,0,2,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,31.88280467445743,2.668210474504917,14352.039999999999,1.1479738261967627,239.6,104.35777999999999,0,3.455640138408299
29.32,998.43,2747.25,88.73,0,2,False,True,False,False,False,False,True,False,1.0,6.123233995736766e-17,34.05286493860846,2.7515699648448066,859.6624,1.1270145384875463,58.64,26.015636000000004,0,5.075640138408303
335.33,14643.18,43677.22,82.71,0,1,False,False,False,True,False,False,True,False,1.0,6.123233995736766e-17,43.66796886648973,2.9827687701715067,112446.20889999998,1.2090436464756378,335.33,277.35144299999996,0,0.3523809523809547
39.17,763.15,2198.1,75.58,0,0,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,19.483022721470512,2.880298761711328,1534.2889000000002,1.3231013495633765,0.0,29.604686,0,-6.97774468085106
39.85,670.74,1720.02,73.87,0,2,False,False,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,16.831618569636134,2.5643617497092763,1588.0225,1.3537295248409367,79.7,29.437195000000003,0,-8.687744680851054
198.34,3902.93,9882.67,92.6,0,2,False,False,True,False,True,False,False,False,0.4999999999999999,0.8660254037844387,19.677977210850056,2.5321156157040994,39338.755600000004,1.0799136069114472,396.68,183.66284,0,10.042255319148936
75.35,2080.44,5774.91,73.05,0,2,True,False,False,False,True,False,False,False,-1.0,-1.8369701987210294e-16,27.61035169210352,2.775811847493799,5677.6224999999995,1.3689253935660508,150.7,55.04317499999999,0,-8.987203791469184
199.66,2408.12,6655.18,93.63,0,0,False,False,True,False,True,False,False,False,0.8660254037844386,0.5000000000000001,12.061103876590202,2.763641346776739,39864.1156,1.0680337498664958,0.0,186.941658,0,11.072255319148937
105.68,1225.76,3677.26,85.23,0,1,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,11.598788796366389,2.9999836835922205,11168.262400000001,1.1732957878681214,105.68,90.071064,0,2.6722553191489453
172.62,3645.56,10432.15,72.05,1,1,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,21.118989688332753,2.861604252844556,29797.6644,1.3879250520471895,172.62,124.37270999999998,1,-9.987203791469184
173.93,4378.45,12796.79,94.59,1,2,True,False,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,25.173633070775598,2.922675832771872,30251.644900000003,1.0571942065757478,347.86,164.52038700000003,2,12.552796208530822
98.74,3052.3,9012.88,87.67,1,0,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,30.91249746809804,2.952815909314287,9749.587599999999,1.1406410402646288,0.0,86.565358,0,4.015640138408301
117.09,1762.98,4855.32,89.97,0,1,False,False,True,False,True,False,False,False,1.0,6.123233995736766e-17,15.056623110427875,2.7540414525405845,13710.0681,1.1114816049794376,117.09,105.345873,0,7.41225531914894
124.4,2885.75,7981.61,81.96,1,1,True,False,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,23.197347266881028,2.765870224378411,15475.36,1.2201073694485116,124.4,101.95823999999999,1,-0.07720379146918788
88.47,894.06,2315.14,73.06,0,0,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,10.105798575788402,2.5894682683488806,7826.9409,1.368738023542294,0.0,64.636182,0,-9.497744680851056
103.58,2959.76,7488.96,76.28,1,1,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,28.574628306622902,2.530259210206233,10728.8164,1.3109596224436286,103.58,79.010824,1,-7.374359861591699
117.24,3530.47,10465.35,93.33,1,2,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,30.113186625725007,2.96429370593717,13745.217599999998,1.0714668381013608,234.48,109.420092,2,9.675640138408298
95.11,1837.37,5231.88,86.8,0,1,False,False,True,False,False,False,False,True,-1.0,-1.8369701987210294e-16,19.31836820523604,2.8474830872388255,9045.9121,1.1520737327188941,95.11,82.55548,0,4.2422553191489385
110.59,2794.18,7429.5,81.88,0,2,True,False,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,25.266118093860204,2.658919611478144,12230.1481,1.2212994626282365,221.18,90.551092,0,-0.15720379146918617
385.64,19094.75,49853.81,83.86,0,1,False,False,False,True,False,True,False,False,0.4999999999999999,0.8660254037844387,49.514443522456176,2.6108647664934077,148718.2096,1.1924636298592892,385.64,323.397704,0,1.5023809523809604
133.7,2056.93,6096.58,93.82,0,1,False,False,True,False,False,False,False,True,0.4999999999999999,0.8660254037844387,15.384667165295438,2.963921961369614,17875.69,1.0658708164570454,133.7,125.43733999999998,0,11.262255319148935
102.8,3072.71,8006.15,82.27,0,0,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17,29.890175097276266,2.605566421823081,10567.84,1.2155099064057373,0.0,84.57356,0,-1.3843598615917045
194.52,5560.6,15895.62,79.52,0,1,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210294e-16,28.586263623277812,2.8586159766931627,37838.0304,1.2575452716297788,194.52,154.682304,0,-2.5172037914691856
45.92,657.61,1742.76,85.99,0,1,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,14.32077526132404,2.650142181536169,2108.6464,1.1629259216187928,45.92,39.486608000000004,0,3.4322553191489362
409.5,15023.17,41839.62,76.3,1,2,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388,36.68661782661783,2.785006093920258,167690.25,1.310615989515072,819.0,312.4485,2,-6.057619047619042
264.88,13135.67,33536.2,80.73,1,1,False,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384,49.591022349743284,2.553063528544794,70161.4144,1.2386968908708038,264.88,213.837624,1,-1.627619047619035
69.53,1768.84,4431.63,79.36,0,2,False,True,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,25.439953976700703,2.505387711720676,4834.4209,1.2600806451612903,139.06,55.179007999999996,0,-4.294359861591701
142.86,4884.56,13363.5,75.35,0,2,False,True,False,False,False,False,False,True,-1.0,-1.8369701987210294e-16,34.191236175276494,2.7358656665083445,20408.979600000002,1.3271400132714002,285.72,107.64501,0,-8.304359861591706
130.23,1861.11,5158.6,73.26,0,0,False,False,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,14.290946786454734,2.7717867294249134,16959.852899999998,1.365001365001365,0.0,95.406498,0,-9.297744680851054
468.84,20529.1976,56741.81229999998,86.7,1,0,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998,43.78721440150158,2.763956653620012,219810.94559999998,1.1534025374855825,0.0,406.48427999999996,0,4.342380952380964
132.17,3374.09,10111.98,89.39,1,0,False,True,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,25.52841038057048,2.9969502888186144,17468.908899999995,1.1186933661483387,0.0,118.14676299999999,0,5.7356401384083
